max1,max2,max3,min1,min2,min3,Std1,Std2,Std3,Kurtosis1,Kurtosis2,Kurtosis3,Skewness1,Skewness2,Skewness3,Result
0.75857338968227694,0.71790013555235155,0.60782450877100291,-1.0,-0.40965279402836358,-0.29307453653928478,0.53094442454187962,0.32634967326176834,0.23502283604476387,-1.0667130280724133,-1.0111094844664292,-0.1865110975705,-0.29549905847835239,0.47735777640319749,0.87817509991644593,6
0.63958094677358457,0.66574724119026141,0.52285977588204047,-1.0,-0.70681206815268005,-0.40247476913034314,0.54125214255010712,0.38802121662048916,0.25155821149964225,-0.99943868712930817,-0.99389062712464282,-0.6988461196966087,-0.74903252307774371,-0.11477817521259513,0.45477343800064512,6
0.69583540639435448,0.56143681908791121,0.66079024178877332,-1.0,-0.66851672620026148,-0.33018228058123367,0.58487110884417581,0.36027047230637743,0.26390540447100996,-1.2773874554578704,-1.0032456132536223,-0.2654258249400141,-0.46171349497459629,-0.044423766970408701,0.78896181422420963,6
0.6143894947542794,0.63185308531198225,0.4285598426283822,-1.0,-0.47188621617890664,-0.44285874516841522,0.50501564003368249,0.32261174099314216,0.26286705206958855,-1.1017056111237409,-1.1602797851273585,-1.3620604615295979,-0.42782129329496954,0.33955853880615461,0.14041147466375506,6
0.75469445540091284,0.52654439247948004,0.48016214008001362,-1.0,-0.38575416502319637,-0.36223375781822276,0.54630769629051146,0.28296734801146822,0.27118279318679295,-1.0202514696580156,-1.1125534739439069,-1.2873452730044339,-0.32617557828362781,0.58368302661052207,0.38672828926457425,6
0.5737883288810921,0.39768763721014416,0.32520719132571818,-1.0,-0.30602538240703198,-0.24084143441738107,0.44477333200558739,0.21421685690318332,0.16165427725700279,-0.5027422878904555,-1.216589239365357,-1.1060734157760213,-0.69760745832389981,0.528495074984765,0.46603357942900442,6
0.60553524183239693,0.55172765738180884,0.3843197875481833,-1.0,-0.39448655826074897,-0.292094493494654,0.50458977299500918,0.27369908139097815,0.21857606774042262,-0.89096159977060552,-1.0993591520843757,-1.2179919575845544,-0.67373877868031828,0.39295091599271897,0.45375135535098482,6
0.69301865971493282,0.47710041948792481,0.4010435290815485,-1.0,-0.46279630419987766,-0.33496822119432929,0.50473553285426342,0.28111411108226769,0.18483822761486687,-1.0108845185145767,-1.221743966228493,-0.84817730601297203,-0.44714184395599554,0.21832806836864749,0.049500048317880886,6
0.87729943363126484,0.34555280546054129,0.34612248723872413,-1.0,-0.29253118906728143,-0.37019376452991565,0.52777480775177543,0.20511599117991047,0.22150583140557251,-1.1165428100339019,-1.4862951294285864,-1.4064648141100129,-0.11526065179428352,0.24417428924097179,-0.063835882606633101,6
0.69541122270280997,0.52581033822209555,0.4069187564764627,-1.0,-0.3601217441601115,-0.32672213880413692,0.52694867365498821,0.27970021730892114,0.23566031629511577,-1.1568355637085146,-1.1361510703446902,-1.4195301938553593,-0.37086690814685291,0.49125600145466614,0.1983485738021715,6
0.63879956841533181,0.47040238243276061,0.36803444849759265,-1.0,-0.55597213734924111,-0.53975657984271885,0.52666727474584385,0.29231632929047513,0.23158856212038836,-1.0487549179158591,-1.216942811187711,-0.5387681786352112,-0.56009390283076321,-0.094100026395304903,-0.4099776439517796,6
0.62633079321314755,0.4402181760720133,0.26919098488914556,-1.0,-0.36360589903635271,-0.26111382045155473,0.45825993222386696,0.2436761054098964,0.15456828910737025,-0.65511765448439263,-1.3024614045200344,-1.2749431687569885,-0.64059819615901148,0.28122608312261355,0.020959081848541398,6
0.63849886313025961,0.3870151101217324,0.32689069339602311,-1.0,-0.29988861927982879,-0.44489149642606263,0.46150175506028052,0.22520658151866788,0.19895036478944947,-0.73077544972784958,-1.4184017696069851,-0.85141234973549951,-0.57979771254007439,0.15922734422645615,-0.034610539569038312,6
0.76087484769182079,0.53185579103230418,0.46876480470464016,-1.0,-0.3795143969470185,-0.36773531504411466,0.55313656610467477,0.29230172025868911,0.23170021408656294,-1.3235446751289033,-1.2902889235365602,-1.1030642164613509,-0.20652981941940773,0.3680151724387144,0.27649326108110539,6
0.67688499565467675,0.49069070890847738,0.39123429758129158,-1.0,-0.55579719754856038,-0.49541342648502845,0.47404599290278848,0.29919189060293339,0.19850688689186036,-0.73036984095859658,-1.061286115276971,-0.42811896678489658,-0.66394137961662025,-0.015440969042658547,-0.3669507248643451,6
0.61577701938209528,0.39174328272014891,0.50356637105618041,-1.0,-0.44513031128695524,-0.40092799370893367,0.41848767974104789,0.26151416600619848,0.17147637223865317,-0.38539300845916014,-1.2685908519310121,1.291601317726558,-0.58233062966242799,-0.30014911051811399,0.90348919340167433,6
0.61287512341632999,0.35579330772358064,0.43113161366332864,-1.0,-0.37567764899151229,-0.29829415815543414,0.4815247157847985,0.23122827655171194,0.18919571140976599,-0.78274617377685418,-1.3990766313645928,-0.98335834425165158,-0.67708743805033456,0.050198818881170053,0.24782159047209995,6
0.74064303988687319,0.50806284447044192,0.48303049749506155,-1.0,-0.46732695196367668,-0.32261221584590066,0.53817647772297317,0.29795462998479905,0.22951398665383577,-1.1117528106431003,-1.3847669605236577,-0.77735793694776545,-0.35330457789696529,0.19435587735786486,0.55346868615854683,6
0.598837941082071,0.50825288390738776,0.36982139598109476,-1.0,-0.4658171228264496,-0.24567964556101693,0.48668717956584512,0.27005730023970531,0.17040994831450995,-0.65536781049604009,-1.1920830127273778,-0.90549832978227363,-0.72442160811384049,0.19418329310305257,0.56651064304488297,6
0.51041089360529057,0.52240833216077365,0.37933356497368198,-1.0,-0.45738726916129918,-0.30318802208815154,0.4507544435677967,0.27887423596442334,0.16629820799579229,-0.75472207991946139,-1.1457017087301804,-0.56712505971085481,-0.64689833885969994,0.15407124973266303,0.0043605893220850424,6
0.60055387980455455,0.55314886842708721,0.47762100686175962,-1.0,-0.3724874759662028,-0.35238948863135222,0.49129214536139348,0.28517941680856385,0.22721147702680686,-0.7086286660222556,-1.0158219322819233,-0.83347188959910756,-0.77824568685381823,0.64191199242378572,0.38236961407890435,6
0.48819728720272171,0.3870387210028422,0.43832042592304926,-1.0,-0.38054377518572108,-0.45658584927034696,0.38488959135788775,0.22301770411784472,0.19990483177432694,0.53862895722887094,-1.2831724231484665,-0.39061936968358824,-1.1204333237232478,-0.3589351322533349,-0.014573096820018684,6
0.65848988695820376,0.4738280207524857,0.38925356178369519,-1.0,-0.36123917509114106,-0.36146197785193651,0.45387057978937195,0.28396550371045398,0.17967764287640847,-0.79089386794402028,-1.3821992344877532,-0.66338623626626525,-0.38760738304640951,0.3101597578286624,0.028267562006706434,6
0.64552897644181451,0.48878036676190117,0.37229101544774545,-1.0,-0.43086998827087952,-0.42863215019707462,0.51552515410434863,0.28113929594576831,0.21359221407593526,-0.86171781125365809,-1.3749188210593892,-0.99505484082996887,-0.62870368339328808,0.17884475128714464,-0.082931052758035903,6
0.44645875605118945,0.27986185447322026,0.57336091983405502,-1.0,-0.37914023847944062,-0.35455044122424406,0.33916389158453686,0.18152802270124346,0.19881184644194319,1.7979214463684094,-0.94331904774345388,0.22235024138020121,-1.4684217129355848,-0.52598192215897577,0.71162872277615108,6
0.91495218974376424,0.51561659917650671,0.5458204308027359,-1.0,-0.353804403307585,-0.35623319835301331,0.50704774928465735,0.25486690288455982,0.21407612975733631,-0.664390942829578,-1.0011494699538031,0.19918438652515791,-0.082770840713997526,0.43126824650913831,0.83784643343295329,6
0.71745975070074786,0.59373897047027235,0.43980067248765325,-1.0,-0.32596646447061955,-0.33736930135822091,0.49955573856561242,0.27220633014977785,0.19228119495794951,-0.83876183806388438,-0.78082134069049802,-0.8396311891926711,-0.47941735277904618,0.73352053738845568,0.16096670055676718,6
0.69899256865854831,0.44114770250607177,0.42706141502997541,-1.0,-0.5346585249742023,-0.38962857637229698,0.5003649872638567,0.30692514477796928,0.20014875826761724,-0.84051277683599945,-1.4246953765940249,-0.64684781857879736,-0.6044032876800981,-0.16475758032916879,-0.19185331632555414,6
0.56301484226932874,0.37495834132843192,0.45163301992546873,-1.0,-0.33488185769061157,-0.27601184284497587,0.4547812293357073,0.25374523550917122,0.17487283313851662,-0.42216317871621412,-1.579445389849256,-0.013139213934231009,-0.87463413854421956,0.15904455790355987,0.57357523456806203,6
0.52782705164397692,0.41631969877423031,0.60447214574788666,-1.0,-0.25769238989152843,-0.33570042180156479,0.45705778728617064,0.22923333653935155,0.25552409431012091,-0.5680928793866391,-1.3490904087898097,-0.066936728815116808,-0.7418763259993274,0.52448823791454857,0.80625731093856257,6
0.58905570396019102,0.58148689053048597,0.51117531160547847,-1.0,-0.33690991455079422,-0.28573598372800701,0.48069338190931515,0.27544955582187391,0.2334652563428182,-0.74400889048021313,-1.1393110880962898,-0.97373380546085553,-0.60212230262968736,0.508787176280867,0.53122638372541775,6
0.67973775046516582,0.57520441551649815,0.56158108928054018,-1.0,-0.58216650664760572,-0.30184339939041305,0.50023541364504964,0.31386231396352526,0.21263348033268337,-0.85006034900860872,-0.99363152161032886,-0.28281121905870954,-0.50195423715528542,0.045402231158702823,0.81328766830832755,6
0.63670616622082232,0.41340870212520181,0.34419066861994785,-1.0,-0.51445617676340794,-0.29400246054781121,0.4735372349040054,0.26716287636385616,0.17776411221006458,-0.75075758169175932,-1.1620314121992479,-1.2655879451812899,-0.59279158608860483,-0.018753901578964262,0.25081559194972863,6
0.55545894753738723,0.3951959499121086,0.39113893771746633,-1.0,-0.36532466326641416,-0.21048544086566381,0.44278003722625942,0.22819911571215437,0.14928461607867077,-0.35203409884228121,-1.1975851574708791,-0.43077410926903736,-0.88628245730558097,0.13398362839907405,0.63272242059069717,6
0.76773635036630794,0.53946317810717104,0.36579130346691713,-1.0,-0.58582289206002758,-0.35987143534699112,0.47737457866043587,0.29937784077597185,0.18602173962561439,-0.51907216810821577,-0.90965201822028519,-1.1148125961661144,-0.66599561374206029,-0.10145379904320277,0.097876547737434733,6
0.68347170600707741,0.5021042616459207,0.87687569213096961,-1.0,-0.33729566367045255,-0.39254411517793347,0.51574552237533344,0.26275406633140919,0.30011071415695623,-0.90419666476107574,-1.1961988483070367,1.068437456233637,-0.51483526520815981,0.5223112159396377,1.1361910848597472,6
0.73266121072694756,0.44244726657003408,0.4792428282066491,-1.0,-0.4942887634135022,-0.24037662755008249,0.37902988454854825,0.24667596248744503,0.14229148944808398,0.16446356287661068,-0.99557911186218684,1.1299215773376288,-0.52497930395280312,-0.36121737658620945,0.87647382677950092,6
0.55697691888269374,0.48567579749117556,0.3217877104402681,-1.0,-0.34696457901817895,-0.28056648587330285,0.4705865740324196,0.25587188611804235,0.19252974802981734,-0.71375679367243361,-1.3973502034383125,-1.4250602289459207,-0.71360213247158244,0.24002229632633487,0.10741594925370208,6
0.45596349214797327,0.307547525849514,0.3848630149137704,-1.0,-0.33910562536389316,-0.29386917750886649,0.41063640284244513,0.2040908212696676,0.16810941388901621,0.040319740641741042,-1.3811377995977285,-0.73944700492317894,-1.0450320254412762,-0.017897167339634427,0.1917150528145723,6
0.68111036360498334,0.50110846157368427,0.35744240191330251,-1.0,-0.4239381205817398,-0.28836062513428701,0.45183268599924314,0.26184929825209352,0.17906384798106154,-0.52767256041002719,-0.98360337398656794,-0.94516340991408576,-0.61971711952616593,0.20423350076963273,0.23895207495827978,6
0.5698096537496975,0.55941886849083144,0.61024515362657639,-1.0,-0.37708552846422039,-0.29644914570878117,0.4638342879919925,0.28159274968126652,0.23452633995509864,-0.55238634450176294,-1.1010301573658192,0.039051234918676681,-0.66586562803749183,0.51445654998003498,1.017968992536805,6
0.74899286941133592,0.52281181144711042,0.52502992765315137,-1.0,-0.2935902774163327,-0.24155866687485913,0.4828214784448136,0.24708552463228506,0.20422824241586263,-0.70293641434085474,-0.66225621336876062,0.0069861861772446687,-0.45032644494405771,0.84032111341154281,0.9985528412695357,6
0.84800408739819066,0.46928260150873075,0.42018092747873653,-1.0,-0.41051783728548669,-0.45661888017311325,0.57443110597648905,0.30599093573882935,0.23732814175823164,-1.0478162736899164,-1.4779013826880201,-1.0112882627898232,-0.23380157039543178,0.25592763198862611,0.095765709777170749,6
0.57570663407663414,0.5142039577419002,0.35415844527464813,-1.0,-0.36669175821023703,-0.31852555599789295,0.47410167341199794,0.26769807521471461,0.19506780523108161,-0.67535404258740428,-1.1652646153600656,-1.1528882898879018,-0.67498475192035867,0.46395468008912794,0.37970897547586996,6
0.60090967090528347,0.55985186235384055,0.2728064343697732,-1.0,-0.36810729825058869,-0.33999429060805025,0.47795629415051283,0.27585391548164334,0.13603941111315498,-0.55853325645129948,-1.0747098989993196,-0.18528280413342113,-0.74566775189796208,0.50276383887771547,-0.21642249410854197,6
0.64488414122215076,0.44801013509948945,0.40429234426177613,-1.0,-0.50373358736398477,-0.25019934070605043,0.43324391820788571,0.27394973387464122,0.15531124703538732,-0.38679328002207747,-1.1181727745244636,0.24425988489434047,-0.4931077260553951,-0.20730010283073677,0.81379670727898423,6
0.64309596400358149,0.58553588496862397,0.45094600159429976,-1.0,-0.37052264321308082,-0.19902963055313136,0.4639132414261416,0.26288904079962566,0.1548738545399545,-0.438285658703784,-0.98051764474905267,0.96252296853364383,-0.77535569065196419,0.46612025299748938,1.1717173207438754,6
0.62934941190799054,0.3538631741426026,0.47235297444968144,-1.0,-0.41415222362019671,-0.25725209861783976,0.36436373548148243,0.21010950580183868,0.13373453276325359,0.83467855014240877,-1.0331209545404416,2.1223682899496428,-0.90412124637935909,-0.33839363815783535,1.0766799626126564,6
0.49285072192177859,0.53749488308755,0.43948741050974405,-1.0,-0.46386071301475107,-0.21226015651409516,0.38361210939973622,0.25382118408026122,0.16016279162172706,0.33754277796503596,-0.89721224445889147,0.75639986388849323,-0.91395521190828044,-0.060797840820239361,1.1349614403205717,6
0.6437342144516881,0.44881054964907791,0.42115753754360519,-1.0,-0.33093165191863128,-0.27151083668605996,0.50646994180451521,0.26297397658281985,0.19609144642547707,-0.8309647461417411,-1.3636522496181684,-0.86690968639207,-0.54749588215557754,0.47270167143031688,0.54583747325091958,6
0.50569320883268387,0.47296522314535699,0.53520280371541307,-1.0,-0.38307575423375728,-0.35640516628679259,0.42249867756007647,0.23870335306629983,0.19118702148708933,-0.33967332761399804,-0.87876273216105849,0.56946063830931459,-0.81998326956472622,0.44453954639577209,0.81095689048262087,6
0.73682836501312532,0.59819904678568947,0.54827664467513193,-1.0,-0.52665156251844825,-0.34167341193262668,0.52986070672487351,0.32303846257595975,0.24128713501255247,-1.084226216768815,-1.0210839262520235,-0.47186360482598255,-0.33066341493523776,0.27003928714166442,0.6638942931897952,6
0.643870196256217,0.46328556692225309,0.40743631692718102,-1.0,-0.33558433366842094,-0.40259791457236888,0.51155237476670168,0.25720703356562985,0.22012049879183768,-0.77593062918542177,-1.3929554576791314,-0.92502355574717088,-0.64536668264546104,0.240473078070011,0.077991578977861534,6
0.81663264034752947,0.80587142858544369,0.61822862350867136,-1.0,-0.78520841079594128,-0.62288864318866977,0.49240923432473765,0.40597406346700593,0.32520518276387644,-0.87873216947860566,-0.63666645539225941,-0.79043429342763538,-0.11698787500793299,0.22847052844461008,0.050550053363826071,5
0.56650330710076924,0.49364175731729842,0.61306043227202289,-1.0,-0.3713973527745027,-0.38039699253611348,0.41514273572256832,0.25055530446738483,0.24625255242887278,-0.45037088400826031,-1.1399846035386212,-0.28084393482704462,-0.689033482795121,0.25680051393486769,0.68443872206526879,5
0.88926764899934019,0.90821640642181656,0.72330437651198598,-1.0,-0.60218605674070824,-0.60601165603694751,0.55003630926657465,0.39494400759187731,0.34612973953175402,-1.2807154279773958,-0.47076881722048114,-0.90963025686734245,-0.18936079514266538,0.49065511214894769,0.11510970703827315,5
0.69541377288658268,0.63848949199470006,0.6820436264520553,-1.0,-0.57586761747089854,-0.54513780376619714,0.49400742682378335,0.29836044367624792,0.27921621857553242,-1.1225462001680029,-0.62332964917467804,-0.15011559613147929,-0.34630131217804899,0.20387722693354607,0.55740491482801013,5
0.85121698038806115,0.94145619872408381,0.82699034216982525,-1.0,-0.70592962210622123,-0.84267392513742856,0.56490752691082846,0.38082582136264004,0.37990168696499244,-1.3837269129692338,-0.41221236166153385,-0.20247967160393765,-0.17735731825023276,0.54292498845148196,0.27220384494500444,5
0.78122827252099336,0.93615238731232309,0.74877104543339912,-1.0,-0.77867314643926389,-0.61959567929197579,0.51706077720039456,0.351297982078492,0.36068988218511733,-1.1669570532091442,0.33438405580317987,-0.86679404176657426,-0.29103454584912003,0.33617131430169733,0.34583895320525304,5
0.99686652018645761,1.0,0.94659788080145324,-0.91360326910142919,-0.61740743326120129,-0.7240842493886499,0.5279128664032855,0.35458889374127889,0.40358257335822689,-1.1511907677448114,0.80602379815098057,-0.19195029425950993,-0.11057363715563054,0.73847985205027167,0.60468830231540738,5
1.0,0.66886449892296651,0.82590111806339117,-0.95485895989332259,-0.57778643963483445,-0.55191404246589415,0.52702314929732907,0.29890046505702456,0.32746226804220613,-1.1528016478848413,-0.15635549322842612,-0.30721002770317352,0.0063203294621129863,0.28870412691719977,0.69389280711939605,5
0.78650891879456286,0.86430538266461687,0.83400359533890034,-1.0,-0.45970491826667575,-0.53093578681923059,0.48998405635730169,0.29209965824779066,0.32151305959632626,-0.84275855524200338,0.31284614701216373,-0.046030403140161269,-0.49959514977900027,0.70504690598407094,0.68455829909279031,5
0.75204041687286249,0.57264306131643949,0.89235989840913443,-1.0,-0.62083857836097689,-0.64885942411443009,0.55166088315874307,0.31763256545026314,0.34632665077808933,-1.151763537537096,-0.97104630210377607,0.06366080005208552,-0.45663738735236437,-0.052981453177523515,0.71343283625816278,5
0.85295848506448801,0.68739520762311324,0.66442302336451242,-1.0,-0.53650790831792139,-0.5480775518078983,0.47635057169372896,0.27786383328496655,0.29971785303273069,-0.72079858879247771,-0.3554422858025541,-0.5055985024538634,-0.47335021382436276,0.22192670220360156,0.51558400300591922,5
0.55566735793258315,0.82566600812339697,0.83401172673798751,-1.0,-0.40099438349450434,-0.54139041895334206,0.48477174659490746,0.2672302807776521,0.30285304375039657,-0.89642548780710696,0.96528744116703757,0.066782081184995512,-0.69151929949310875,1.0055799987732132,0.7007754011795162,5
0.69625366256697174,0.70056671503337642,0.67079696267263056,-1.0,-0.48586527533748314,-0.47956315255744292,0.51147107206169995,0.25471049778033622,0.2926168314246993,-1.1511360037302365,0.69582528189974502,-0.24572651161321746,-0.32687051335066913,0.78039809259209036,0.55046380547804452,5
0.71428302413824485,0.62640047956362221,0.4661383515942038,-1.0,-0.34370839518804353,-0.43140514024411292,0.39431811978537762,0.2307942576684413,0.22268700085499055,-0.14057467736734885,-0.046684820566035512,-0.71965219225877686,-0.61137889294131142,0.62536948581452534,0.1863010762845545,5
0.55382072411694638,0.58656404962412367,0.67862113704878235,-1.0,-0.55430073729220353,-0.55618162573834673,0.46464245472664489,0.27370101450081291,0.30246118241339692,-0.57792864472672933,-0.37759314292937241,-0.44028756042754402,-0.80957993441405907,-0.0096182995566243597,0.38863653830850831,5
0.79362067061392938,0.8781975719902122,1.0,-0.97517146250814224,-0.75021956366745335,-0.60591683702102628,0.43432965064415124,0.27782501403553755,0.31493771771154389,-0.23756591895218815,2.0124056723811456,0.95442129246640439,-0.56942721911984029,0.21510337187628559,0.72836406560604161,5
0.64995555214468903,0.6898067317715828,0.89609434457000692,-1.0,-0.62205253160914031,-0.55789093327705408,0.4358654850484121,0.27990352803240903,0.30636457626414076,-0.55877930544788779,0.12901019480357956,0.68353391886317683,-0.54806927153728968,0.090016196699731751,0.74270523778161879,5
0.6703092861096146,0.77148330119347341,0.7075471611524089,-1.0,-0.50237125163720542,-0.50487604967008082,0.46187427344286164,0.28830151868231568,0.2824371204787226,-0.41407068911436129,0.10524925921472672,-0.071997782759972484,-0.86645956613875341,0.5805317835049314,0.59063718459725334,5
0.7029415407787627,0.68347396114609615,0.81035905922222828,-1.0,-0.4929273211020993,-0.65055466648169546,0.50525864033527723,0.31363563594296151,0.33401214265872192,-1.1418111829195725,-0.75286764391859018,-0.046742743771276629,-0.34868643414295097,0.29755259832057096,0.61913650424236921,5
